Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Eight Noodles,CASUAL DINING,3.1,4.0,"3309 Sheppard Avenue East, Scarborough M1T 3K2",Chinese,25.0,Scarborough
Max's Restaurant,QUICK BITES,,,"707 Markham Road, Scarborough M1H 2A8",Filipino,25.0,Scarborough
Shawarma 360,QUICK BITES,2.8,5.0,"1 William Kitchen Road, Scarborough",Middle Eastern,,Scarborough
Aromaz Cake & Pastry,BAKERY,,,"Chartwell Shopping Centre, 2301 Brimley Road, Scarborough M1S 3L6","Chinese, Bakery",10.0,Scarborough
Canton Kitchen,CASUAL DINING,3.2,4.0,"3117 Sheppard Avenue East, Scarborough M1T 3J7","Cantonese, Chinese",,Scarborough
Tsui Wah,CASUAL DINING,3.3,4.0,"3261 Kennedy Road, Unit 2, Scarborough M1V 2K1",Hong Kong Style,25.0,Scarborough
Hero Certified Burgers,QUICK BITES,2.9,9.0,"6015 Steeles Avenue East, Scarborough M1V 5P7","Burger, Sandwich",25.0,Scarborough
Crack Me Up,CASUAL DINING,,,"Malvern Town Centre, Ground Level, 31 Tapscott Road, Scarbrough M1B 4Y7",American,30.0,Scarborough
New Sun BBQ,QUICK BITES,,,"3833 Midland Avenue, Scarborough, GTA",Chinese,20.0,Scarborough
Allan's Pastry Shop,BAKERY,3.7,5.0,"3447 Kennedy Road, Unit 3, Scarborough M1V 3S1","Bakery, Sandwich",15.0,Scarborough
Panda Wok,CASUAL DINING,3.0,6.0,"462 Birchmount Road, Unit 40, Scarborough M1K1N8",Hakka Chinese,35.0,Scarborough
Mayur Fine Indian Cuisine,CASUAL DINING,2.8,7.0,"80 Ellesmere Road, Units 5 & 6, Toronto M1R 4C2",Indian,30.0,Scarborough
Qing Feng Bun,QUICK BITES,,,"Sky City Shopping Mall, 3278 Midland Avenue, Scarborough","Northern Chinese, Chinese",20.0,Scarborough
New Spiceland Restaurant,QUICK BITES,3.2,6.0,"6065 Steeles Avenue East, Scarborough",Indian,20.0,Scarborough
The Birchmount,CASUAL DINING,3.0,9.0,"Birchmount Plaza, 462 Birchmount Road, Scarborough",Bar Food,45.0,Scarborough
La Mere,CASUAL DINING,3.4,5.0,"3278 Midland Avenue, Scarborough","Chinese, Asian",30.0,Scarborough
W.B Chinese Cooking,CASUAL DINING,3.4,6.0,"1883 McNicoll Avenue, Scarborough M1V 5M3","Chinese, Asian",35.0,Scarborough
Jollibee,FAST CASUAL,3.1,5.0,"15 William Kitchen Rd, Scarborough, Toronto, Toronto",Filipino,15.0,Scarborough
Muckish Irish Pub,CASUAL DINING,3.3,9.0,"74 Hymus Road, Scarborough M1L",Bar Food,40.0,Scarborough
Patty Time,QUICK BITES,3.9,8.0,"2919 Lawrence Avenue East, Scarborough",Jamaican,10.0,Scarborough
The Newfoundlander,BAR,2.9,8.0,"472 Danforth Road, Scarborough","Bar Food, Pizza",40.0,Scarborough
Chou's Garden,CASUAL DINING,3.4,9.0,"30 Dean Park Road, Scarborough M1B 3H1",Chinese,25.0,Scarborough
Kathy's Grill,CASUAL DINING,3.3,6.0,"1158 Kennedy Road, Toronto M1P 2L1","Grill, Fast Food",20.0,Scarborough
Kimling,CASUAL DINING,3.8,6.0,2173 Lawrence Avenue East,"Hakka Chinese, Asian",35.0,Scarborough
Church's Chicken,QUICK BITES,,,"2290 Lawrence Ave E, Scarborough, ON M1P 2P9",Fast Food,15.0,Scarborough
Pizza Depot,CASUAL DINING,3.5,6.0,"Aldgate Centre, 2060 Ellesmere Road, Scarborough","Pizza, Fast Food",25.0,Scarborough
Showtime Bistro,CASUAL DINING,3.5,6.0,2761 Markham Road M1X 0A4,American,,Scarborough
Bourbon St. Grill,QUICK BITES,3.2,7.0,"Scarborough Town Centre, Food Court, 300 Borough Drive, Scarborough M1P 4P5","Cajun, Southern",20.0,Scarborough
Barrio Fiesta,QUICK BITES,3.7,4.0,"19 Lapsley Road, Scarborough M1B 1N1",Filipino,25.0,Scarborough
Pan Am's Joint,QUICK BITES,3.3,6.0,"790 Military Trail, Unit 1A, Scarborough","Diner, Desserts",20.0,Scarborough
Banh Mi 24,QUICK BITES,3.3,5.0,"Sky City Shopping Centre, 3250 Midland Avenue, Scarborough M1V 0C7","Vietnamese, Asian",25.0,Scarborough
Golden Jade Restaurant,CASUAL DINING,,,"633 Silver Star Boulevard, Scarborough","Chinese, Asian",25.0,Scarborough
Hunan Style Restaurant,CASUAL DINING,3.4,6.0,"633 Silver Star Boulevard, Scarborough","Chinese, Asian",25.0,Scarborough
Peking Duck Kitchen,CASUAL DINING,,,"1 Glen Watford Drive, Scarborough M1S 2B7",Chinese,40.0,Scarborough
Biryani Hut,QUICK BITES,3.0,4.0,"6055 Steeles Avenue East, Scarborough",Indian,20.0,Scarborough
Jody's Deli,QUICK BITES,3.0,7.0,"777 Warden Avenue, ScarborougH M1L","Deli, Fast Food",25.0,Scarborough
Red Sail Boat Bakery,BAKERY,3.8,7.0,"2547 Warden Avenue, Scarborough M1W2L6","Bakery, Chinese",10.0,Scarborough
Red Tea House,CASUAL DINING,3.3,5.0,"2903 Kennedy Road, Scarborough","Coffee and Tea, Chinese, Beverages",15.0,Scarborough
Villa Madina,QUICK BITES,3.3,6.0,"Scarborough Town Centre, Second Floor, Food Court, 300 Borough Drive, Scarborough M1P 4P5",Mediterranean,25.0,Scarborough
Painted Post Fish & Chips,QUICK BITES,3.0,5.0,"803 Markham Road, Scarborough M1H 2A8",Fish and Chips,25.0,Scarborough
Sedaghat Restaurant,QUICK BITES,2.9,7.0,"3342 Danforth Avenue, Scarborough",Iranian,30.0,Scarborough
Hong Food,QUICK BITES,,,"Malvern Town Centre, Food Court, 31 Tapscott Road, Scarborough M1B 4Y7",Hakka Chinese,20.0,Scarborough
Fairview Seafood Chinese Cuisine,CASUAL DINING,3.1,4.0,"Markham Corners, 5103 Sheppard Avenue East, Unit 12, Scarborough",Chinese,25.0,Scarborough
Pasta Tutti Giorni,CASUAL DINING,3.2,5.0,"98 Island Road, Unit C, Scarborough M1C 3P2",Italian,45.0,Scarborough
Bengali Sweets,QUICK BITES,,,"3300 McNicoll Avenue, Scarborough","Desserts, Bangladeshi, Indian",15.0,Scarborough
Watts,CASUAL DINING,2.8,9.0,"1 Eglinton Square, Unit 45, Scarborough M1L 2K1","American, Canadian",15.0,Scarborough
Ten Ren's Tea,BEVERAGE SHOP,3.0,5.0,"Scarborough Town Centre, Second Floor, 300 Borough Drive, Scarborough M1P 4P5","Bubble Tea, Tea, Beverages",15.0,Scarborough
Pho Vuon Lai Jasmine Garden,CASUAL DINING,,,"250 Alton Towers Circle, Unit C6, Scarborough M1V 3Z4",Vietnamese,25.0,Scarborough
Tian Yuan Station,DESSERT PARLOR,,,"Sky City Shopping Centre, 3250 Midland Avenue, Scarborough","Chinese, Desserts",25.0,Scarborough
Chef Legend,CASUAL DINING,,,"1348 Kennedy Road, Toronto M1P",Indian,25.0,Scarborough
Wok & Fortune,CASUAL DINING,3.7,4.0,"2900 Eglinton Avenue East, Scarborough M1J 2E4","Chinese, Caribbean, West Indian",30.0,Scarborough
Just Soups,QUICK BITES,3.5,5.0,"1143 Morningside Avenue, Scarborough",Healthy Food,20.0,Scarborough
Sushi & Tea,QUICK BITES,3.4,6.0,"3027 Kingston Road, Scarborough","Sushi, Bubble Tea",30.0,Scarborough
Victorian Monkey Kitchen and Social Club,CASUAL DINING,3.4,6.0,2386 KINGSTON RD M1N1V2 1V2,Canadian,25.0,Scarborough
Pizza Nova,QUICK BITES,3.8,6.0,"3655 St. Clair Avenue East, Scarborough","Pizza, Fast Food",30.0,Scarborough
Jimmy The Greek,QUICK BITES,3.5,7.0,"Scarborough Town Centre, Food Court, 300 Borough Drive, Scarborough M1P 4P5",Greek,25.0,Scarborough
Seraphia Inspired Cuisine,CAFÉ,3.7,7.0,"2979 Kingston Road, Scarborough","Cafe, Mediterranean",20.0,Scarborough
McDonald's,QUICK BITES,2.8,6.0,"Woodside Square, 1571 Sandhurst Circle, Scarborough M1V 1V2",Fast Food,25.0,Scarborough
Tianjin Dumplings,CASUAL DINING,3.3,5.0,"4192 Sheppard Avenue East, Scarborough M1S 1T3",Northern Chinese,25.0,Scarborough
Best Kabab & Karahi,QUICK BITES,,,"232 Markham Road, Scarborough",Pakistani,,Scarborough
Original Congee,QUICK BITES,3.4,6.0,"5661 Steeles Avenue East, Inside T&T Supermarket, Scarborough","Fast Food, Chinese, Asian",15.0,Scarborough
Tim Hortons,CAFÉ,,,2363 Warden Avenue,"American, Donuts, Desserts",20.0,Scarborough
Harvey's,QUICK BITES,3.2,6.0,"2555 Victoria Park Avenue, Scarborough","Fast Food, Canadian, Burger",25.0,Scarborough
Pizza Pizza,QUICK BITES,2.8,8.0,"Bridlewood Mall, First Floor, 2900 Warden Avenue, Scarborough M1W 2S8","Pizza, Fast Food",25.0,Scarborough
Wok Stop,CASUAL DINING,3.4,6.0,"271 Morningside Avenue, Scarborough M1E 3G1","Chinese, Thai",25.0,Scarborough
Co-China Manila,CASUAL DINING,3.4,6.0,"1840 Lawrence Avenue East, Scarborough M1R 2Y1",Filipino,25.0,Scarborough
Reginos Pizza,QUICK BITES,3.0,10.0,"790 Military Trail, Scarborough M1E 5K4","Pizza, Fast Food",25.0,Scarborough
Thai Express,QUICK BITES,3.3,7.0,"Scarborough Town Centre, 300 Borough Drive, Scarborough M1P 4P5",Thai,25.0,Scarborough
JV's Taste Buds Caribbean Grill,QUICK BITES,3.5,6.0,"7 Progress Avenue, Scarborough M1P5A3","Caribbean, Fast Food",20.0,Scarborough
Ajmir Pizza Wings & Kabab House,QUICK BITES,2.9,7.0,"3879 Lawrence Avenue E, Scarborough M1G 1R2","Middle Eastern, Indian, Fast Food",20.0,Scarborough
Coffee In,CAFÉ,,,2181 Lawrence Avenue East,"Cafe, Filipino",25.0,Scarborough
HK Garden,CASUAL DINING,,,"4236 Sheppard Avenue East, Scarborough M1S 1T5",Hong Kong Style,25.0,Scarborough
East Gate,CASUAL DINING,3.2,9.0,2268 Kingston Road,"Chinese, Asian",30.0,Scarborough
Vinchandra,CASUAL DINING,3.2,6.0,"795 Markham Road, Scarborough M1H 2Y1",Indian,35.0,Scarborough
Alexandria Cafe,QUICK BITES,3.3,5.0,"1940 Lawrence Avenue East, Scarborough M1R 2Y7",Middle Eastern,30.0,Scarborough
Premium Sweets,DESSERT PARLOR,3.4,9.0,"3212 Eglinton Avenue East, Scarborough","Desserts, Indian",15.0,Scarborough
Sunny Up Family Restaurant,CASUAL DINING,3.8,4.0,"4630 Kingston Road, Scarborough",Canadian,35.0,Scarborough
Rustico Italian Food,CAFÉ,,,"1458 Kingston Road, Toronto M1N 1R6","Cafe, Italian",10.0,Scarborough
Real Fruit Bubble Tea,BEVERAGE SHOP,3.3,4.0,"Malvern Town Centre, Ground Level, 31 Tapscott Road, Scarborough M1B 4Y7",Bubble Tea,15.0,Scarborough
Dear & Fro,DESSERT PARLOR,,,"3300 Midland Avenue, Suite 39, Scarborough, ON M1V 4A1",Korean,15.0,Scarborough
Aunt Elsie's Caribbean Kitchen,QUICK BITES,,,"2689 Eglinton Avenue East, Scarborough",Caribbean,20.0,Scarborough
Jamaican Tasty Food,QUICK BITES,3.8,4.0,"4268 Kingston Road, Scarborough",Jamaican,20.0,Scarborough
Dindigul Thalappakattu Biriyani,CASUAL DINING,,,"3850 Finch Avenue E, Scarborough M1T 3T6",South Indian,30.0,Scarborough
Da Hal Yee,QUICK BITES,,,"3833 Midland Avenue, Scarborough",Cantonese,25.0,Scarborough
Gramps & Elaines,QUICK BITES,3.4,7.0,"3095 Eglinton Avenue, Scarborough",Caribbean,20.0,Scarborough
Omi Sushi,CASUAL DINING,3.8,13.0,"4352 Kingston Road, Scarborough M1E 2M8","Sushi, Japanese, Chinese, Asian",30.0,Scarborough
Jugo Juice,BEVERAGE SHOP,,,"Scarborough Town Centre, Food Court, 300 Borough Drive, Scarborough M1P 4P5","Juices, Beverages",20.0,Scarborough
Nawzar Meat Market,QUICK BITES,3.6,4.0,7-80 Ellesmere Road,Iranian,20.0,Scarborough
Koya Japan,QUICK BITES,3.6,7.0,"Scarborough Town Centre, Food Court, 300 Borough Drive, Scarborough M1P 4P5","Fast Food, Japanese, Asian",25.0,Scarborough
Annapurna's Mithai Shoppe,DESSERT PARLOR,,,"1544 Warden Avenue, Scarborough","Desserts, Indian",15.0,Scarborough
Shanghai 360,Other,,,"Scarborough Town Centre, Food Court, 300 Borough Drive, Scarborough M1P 4P5",Chinese,20.0,Scarborough
Hong Kong Style Tea & Fast Food,QUICK BITES,3.4,4.0,"Chartwell Shopping Centre, 2301 Brimley Road, Scarborough M1S 5B8",Hong Kong Style,25.0,Scarborough
"Kennedy Road, Scarborough",Other,,,CUISINES:,Indian,10.0,Scarborough
Cultures,QUICK BITES,2.8,4.0,"Food Court, 300 Borough Drive M1P 4P5","Healthy Food, Sandwich",25.0,Scarborough
Cho's Wok,CASUAL DINING,3.9,4.0,"2500 Eglinton Avenue, Scarborough M1K 2R5","Chinese, West Indian, Asian",30.0,Scarborough
Joe & Lin Restaurant,CASUAL DINING,2.9,6.0,"2306 Eglinton Avenue East, Scarborough","Caribbean, Chinese",25.0,Scarborough
The Owl Of Minerva,CASUAL DINING,3.1,4.0,"4733 Steeles Avenue E, Unit 2, Scarborough M1V 4S5",Korean,25.0,Scarborough
D & R Wings,CASUAL DINING,,,"Bamburgh Gardens Shopping Plaza, 325 Bamburgh Circle, Scarborough M1W 3L6",Hong Kong Style,35.0,Scarborough
Southern China Restaurant,CASUAL DINING,3.3,5.0,"448 Kennedy Road, Scarborough","Chinese, Asian",30.0,Scarborough
Pumpernickel's,QUICK BITES,,,"Consilium Place, 200 Consilium Place, Scarborough M1H 3E4","Deli, Fast Food",25.0,Scarborough
Bilal Halal Chicken & Pizza,QUICK BITES,3.7,6.0,3238 Eglinton Avenue East,"Pizza, Fast Food",30.0,Scarborough
Double Double,QUICK BITES,3.5,5.0,"2950 Kennedy Road, Scarborough","Pizza, Fast Food",25.0,Scarborough
La Prep,QUICK BITES,,,"2867 Ellesmere Road, Scarborough",Cafe,25.0,Scarborough
Domino's,QUICK BITES,3.1,6.0,"4053 Sheppard Avenue East, Scarborough M1S 1S8","Fast Food, Pizza",25.0,Scarborough
The Old House,CASUAL DINING,,,"3 Glen Watford Drive, Scarborough",Chinese,25.0,Scarborough
Kapit Bahay,QUICK BITES,2.9,5.0,"4218 Lawrence Avenue East, Scarborough M1E4S6","Fast Food, Filipino",20.0,Scarborough
Lin's Chinese Bun,QUICK BITES,3.4,4.0,"Finch Midland Centre, 4188 Finch Avenue East, Unit 18, Scarborough",Northern Chinese,20.0,Scarborough
Lucky Lin's,CASUAL DINING,,,"5633 Finch Avenue E, Scarborough M1B 5K9","Chinese, West Indian, Asian",35.0,Scarborough
Cafe D Taj,CASUAL DINING,,,"3342 Danforth Avenue, Unit 1B, Scarborough","Indian, Pakistani, Bangladeshi",30.0,Scarborough
The Birchcliff Coffee Bar,CAFÉ,,,1666 Kingston Road M1N 1S5,Coffee and Tea,,Scarborough
Paul's Breakfast & Burgers,QUICK BITES,3.2,4.0,"30 Dean Road, Scarborough M1B 3H1",Fast Food,25.0,Scarborough
Jikoni Grill,QUICK BITES,,,"2535 Warden Avenue, Scarborough M1W 2L6","African, Indian",20.0,Scarborough
Vintage Garden Dining Room,CASUAL DINING,,,"1038 McNicol Avenue, Scarborough M1W 0A4",Chinese,,Scarborough
Tropical Joe's,QUICK BITES,3.2,4.0,"Woodside Square, Food Court, 1571 Sandhurst Circle, Scarborough, GTA M1V 1V2",Caribbean,35.0,Scarborough
Konner Chinese Restaurant,CASUAL DINING,3.3,5.0,"Sky City Shopping Centre, 3250 Midland Avenue, Scarborough",Chinese,30.0,Scarborough
Sahan Restaurant,CASUAL DINING,,,"2010 Lawrence Avenue East, Scarborough M1R 2Z1","Somali, African, Ethiopian",30.0,Scarborough
Authentic Szechuan Cuisine,CASUAL DINING,3.1,4.0,"Silver Star, 668 Silver Star Boulevard, Scarborough","Sichuan, Chinese, Asian",40.0,Scarborough
Caribbean Ocean,CASUAL DINING,3.8,5.0,"2480 Lawrence Avenue, Scarborough",Caribbean,30.0,Scarborough
Adi Biriyani & Kabab House,QUICK BITES,3.1,4.0,"Birchmount Plaza, 462 Birchmount Road, Scarborough","Indian, Bangladeshi",35.0,Scarborough
Starbucks,CAFÉ,,,"Kennedy Commons Shopping Center, 120 William Kitchen Road, Scarborough M1P 5B7",Cafe,20.0,Scarborough
Han Shi Fang,CASUAL DINING,,,"Sky City Shopping Centre, 3250 Midland Avenue, Scarborough M1V 0C7","Chinese, Asian",40.0,Scarborough
KFC,QUICK BITES,,,"3495 Sheppard Avenue East, Scarborough M1T 3K6",Fast Food,25.0,Scarborough
The Corner Bank Sports Bar And Grill,BAR,,,"925 Warden Avenue, Scarborough M1L 4C5","Grill, Bar Food",60.0,Scarborough
Burrito Boyz,CASUAL DINING,,,"1961 Kennedy Road, Scarborough M1P 5A2",Mexican,25.0,Scarborough
Tasty Grill,QUICK BITES,3.7,4.0,"4352 Kingston Road, Scarborough M1E 2M8",Fast Food,25.0,Scarborough
Delicious of Heynoodles,CASUAL DINING,,,"3700 Midland Ave, Unit 108, Scarborough M1V 0B3","Chinese, Sichuan",25.0,Scarborough
Noodle Legend,CASUAL DINING,,,"Cathay Plaza, 4271 Sheppard Avenue East, Unit 11, Scarborough M1S 1T6",Northern Chinese,25.0,Scarborough
Yunshang Rice Noodle,CASUAL DINING,,,"4186 Finch Ave E #32, Scarborough, Toronto",Chinese,40.0,Scarborough
Restaurant Fifty Nine,CASUAL DINING,2.9,6.0,"4186 Finch Avenue East, Scarborough M1S 3V1","Fast Food, Chinese",30.0,Scarborough
Alton Restaurant,CASUAL DINING,3.1,5.0,"250 Alton Towers Circle, Unit C06A, Scarborough M1V 5P5","Hong Kong Style, Chinese",,Scarborough
Elite Bakery,BAKERY,3.3,4.0,"1961 Kennedy Road, Scarborough M1P 2M1","Bakery, Desserts, Greek",15.0,Scarborough
Andrew's Place,CASUAL DINING,3.2,4.0,"1728 Kingston Road, Scarborough",Bar Food,45.0,Scarborough
Chopstick House,CASUAL DINING,3.0,6.0,"1780 Markham Road, Scarborough M1B 2W2",Chinese,15.0,Scarborough
Panzerotto Pizza,QUICK BITES,2.9,7.0,"1062 Kingston Road, Toronto M4E 1T5","Pizza, Fast Food",25.0,Scarborough
Kin Kin Bubble Tea,BEVERAGE SHOP,3.2,4.0,"Woodside Square, 1571 Sandhurst Circle, Scarborough, GTA M1V 1V2","Bubble Tea, Beverages",15.0,Scarborough
JC's Grill House,CASUAL DINING,2.9,6.0,"1686 Ellesmere Road, Scarborough M1H 2P6",German,35.0,Scarborough
Black Forest Steak House,CASUAL DINING,,,"2624 Eglinton Avenue E, Scarborough M1K 2S3","Steak, Seafood, Grill",70.0,Scarborough
Go Go China,Other,,,"Chartwell Shopping Centre, 2301 Brimley Road, Scarborough M1S 3L6","Chinese, Asian",25.0,Scarborough
Taste of Beirut,QUICK BITES,,,"1960 Lawrence Avenue East, Scarborough","Lebanese, Middle Eastern",15.0,Scarborough
T.W.'s Bar - Delta Toronto East,BAR,,,"Delta Toronto East, 2035 Kennedy Road, Scarborough M1T 3G2","Bar Food, American",50.0,Scarborough
Mirage Noodle Restaurant,CASUAL DINING,,,"Finch Midland Centre, 4186 Finch Avenue East, Scarborough M1S 3V1",Northern Chinese,20.0,Scarborough
Kung Fu Duck,QUICK BITES,3.6,5.0,"Sky City Shopping Centre, 3276 Midland Avenue, Scarborough",Northern Chinese,25.0,Scarborough
"Sheppard Avenue East, Scarborough",Other,,,CUISINES:,"Indian, Pakistani",20.0,Scarborough
Moo Beef Noodles,QUICK BITES,3.0,5.0,"633 Silver Star Boulevard, Scarborough","Chinese, Asian",15.0,Scarborough
Karibu Restaurant,QUICK BITES,3.6,7.0,"80 Ellesmere Road, Scarborough M1R 4C2","Indian, African",20.0,Scarborough
The Korner Pub,CASUAL DINING,2.8,5.0,"3045 Kingston Road, Scarborough","Bar Food, American",40.0,Scarborough
Centro Pizza,BAR,,,"3408 Kingston Road, Scarborough","Pizza, Fast Food",45.0,Scarborough
Pizza Village & Burgers,QUICK BITES,,,"2397 Eglinton Avenue East, Scarborough",Fast Food,20.0,Scarborough
Energy Shack Juice Bar,Other,,,"2199 Midland Avenue, Unit 2, Toronto M1P 3E7","Healthy Food, Juices",15.0,Scarborough
Manchu Wok,QUICK BITES,2.9,5.0,"Scarborough Town Centre, Food Court, 300 Borough Drive, Scarborough M1P 4P5","Fast Food, Chinese, Asian",25.0,Scarborough
Lobster House,CASUAL DINING,3.3,4.0,"5005 Steeles Avenue East, Scarborough M1V 5K1",Cantonese,,Scarborough
Naan and Kabob,QUICK BITES,,,"1780 Markham Road, Toronto M1B 2W2",Afghan,25.0,Scarborough
Fish Joy,QUICK BITES,3.3,4.0,"1179 Brimley Road, Scarborough M1P 3G5","Fish and Chips, Seafood",25.0,Scarborough
Cakeview Bakery & Cafe,BAKERY,,,4188 Finch Avenue East M1S 5C2,"Bakery, Chinese",10.0,Scarborough
Enjoy Noodle King,CASUAL DINING,,,"Sky City Shopping Centre, 3250 Midland Avenue, Scarborough M1V 3Z9",Chinese,20.0,Scarborough
Mary Brown's,QUICK BITES,,,"2261 Kingston Road, Scarborough",Fast Food,30.0,Scarborough
Sinopino,CASUAL DINING,,,"4820 Sheppard Avenue East, Scarborough M1S 5M9",Chinese,25.0,Scarborough
Rex's Den,CASUAL DINING,2.7,7.0,"UTSC, Student Centre, 1265 Military Trail, Scarborough M1C 1A5",Bar Food,50.0,Scarborough
Coffee Dome,CAFÉ,3.0,5.0,2223 Kingston Road,Cafe,15.0,Scarborough
Habibiz Cafe & Restaurant,CASUAL DINING,3.4,6.0,"1939 Kennedy Road, Scarborough",Cafe,40.0,Scarborough
Iqbal Hakka Masala,CASUAL DINING,3.2,5.0,"2680 Lawrence Avenue East, Scarborough M1P 4Y4",Hakka Chinese,25.0,Scarborough
The Loaded Dog,BAR,2.7,5.0,1921 Lawrence Avenue East M1R 2Y6,Bar Food,30.0,Scarborough
Extreme Cream,DESSERT PARLOR,,,1961 Lawrence Avenue East,"Ice Cream, Desserts",15.0,Scarborough
Famous Pizza Town,QUICK BITES,3.3,5.0,"1947 Victoria Park Avenue, Scarborough","Pizza, Fast Food",30.0,Scarborough
Piazza Manna,CASUAL DINING,2.7,5.0,"100 Consilium Place, Scarborough M1H 3E3","Pizza, Fast Food, Italian",20.0,Scarborough
Amato Pizza / Thai Two Grill,QUICK BITES,3.5,7.0,"1089 Victoria Park Avenue, Scarborough","Pizza, Fast Food, Thai, Malaysian",25.0,Scarborough
Sure Win Cafe Inc,Other,,,"3833 Midland Avenue, Scarborough M1V 5L6",Cantonese,30.0,Scarborough
Twilight Family Restaurant & Bar,BAR,,,"55 Nugget Avenue #12, Scarborough M1S 4A4","West Indian, Chinese, Guyanese",45.0,Scarborough
Poorani Vilaas,QUICK BITES,,,"6065 Steeles Avenue East, Scarborough M1V 5P6",Indian,25.0,Scarborough
Zam Zam,QUICK BITES,,,2655 Lawrence Avenue East,"Pizza, Middle Eastern",20.0,Scarborough
Cliffside Hearth Bread Company,BAKERY,,,"3047 Kingston Road, Scarborough",Bakery,15.0,Scarborough
Scarborough,Other,,,CUISINES:,"Fast Food, Indian, Vegetarian",15.0,Scarborough
Big Bite Burrito,QUICK BITES,,,4383 Kingston Road M1E 2N2,Mexican,25.0,Scarborough
New Quality Bakery,BAKERY,,,"1415 Kennedy Road , Scarborough","Indian, Bakery",15.0,Scarborough
Flavours,QUICK BITES,,,"846 Markham Road, Scarborough M1H 2Y2",Indian,25.0,Scarborough
Masala King,CASUAL DINING,,,"2286 Kingston Road, Scarborough, ON M1N 1T9",Indian,35.0,Scarborough
Louis Souvlaki And Grill,QUICK BITES,3.2,4.0,"371 Old Kingston Road, Scarborough M1C 1B7","Greek, Mediterranean",25.0,Scarborough
Aberdeen Delicatessen,CASUAL DINING,,,"Sky City Shopping Centre, 3276 Midland Avenue, Scarborough M1V 3Z9",Hong Kong Style,25.0,Scarborough
Vienna Fine Foods,CASUAL DINING,3.6,5.0,"1050 Birchmount Road, Scarborough","German, European",40.0,Scarborough
Spice Is Rite,QUICK BITES,3.6,4.0,2179 Lawrence Avenue East,"Jamaican, Caribbean",20.0,Scarborough
VIP Pool & Bar,BAR,,,"271 Ellesmere Road, Scarborough M1R 4E4",Chinese,35.0,Scarborough
Paul Kee Open Kitchen,QUICK BITES,,,"2950 Birchmount Road, Unit 11, Scarborough","Cantonese, Chinese, Asian",20.0,Scarborough
De Fu Seafood Restaurant,CASUAL DINING,,,"633 Silver Star Boulevard, Unit 102, Scarborough","Dim Sum, Cantonese, Chinese, Asian",50.0,Scarborough
Imagine Noodle,CASUAL DINING,,,"668 Silver Star Boulevard, Unit 203, Scarborough M1V 5N1",Northern Chinese,30.0,Scarborough
Top One Pizza & Wings,QUICK BITES,3.0,4.0,"2856 Ellesmere Road, Scarborough M1E 4B8","Pizza, Fast Food",20.0,Scarborough
The Rice Kitchen,CASUAL DINING,2.9,5.0,2131 Lawrence Avenue East,"Chinese, Thai",25.0,Scarborough
Alabon Libon,QUICK BITES,,,"623 Kennedy Road, Scarborough M1K 2B4",Caribbean,30.0,Scarborough
Nun Such Jerk,QUICK BITES,,,"1180 Kennedy Road, Scarborough M1P2L1","Caribbean, Fast Food",30.0,Scarborough
Indran Sweets,QUICK BITES,,,"80 Nashdene Road, scarborough, Scarborough M1V 5E4","Desserts, Sri Lankan",,Scarborough
Falling Brook Market & Cafe,CASUAL DINING,3.9,4.0,"158 Fallingbrook Road, Scarborough",Italian,35.0,Scarborough
Tai Chi Restaurant,CASUAL DINING,3.5,4.0,"4190 Kingston Road, Unit 8, Scarborough M1E 4W1","Chinese, Asian",30.0,Scarborough
Watan Bakery,BAKERY,3.4,6.0,2885 Lawrence Avenue East,"Bakery, Middle Eastern",10.0,Scarborough
Sa-Fire Restaurant & Bar,CASUAL DINING,,,"318 Painted Post Drive, Scarborough",Canadian,,Scarborough
Jacky's Seafood,CASUAL DINING,,,"3380 Midland Avenue, Suite17&18, Scarborough M1V 1R4","Seafood, Chinese",25.0,Scarborough
Raani Fast Food,QUICK BITES,,,"3600 Ellesmere Road, Unit 10, Scarborough M1C 4Y8",Sri Lankan,15.0,Scarborough
Quality Bread Bakery,QUICK BITES,,,"1221 Markham Road, Scarborough",Bakery,10.0,Scarborough
Chef 88 Oriental Cuisine 百樂 海鮮小炒,CASUAL DINING,,,"3261 Kennedy Road Suite 3, Scarborough, ON M1V 2K1",Oriental,35.0,Scarborough
The Real Jerk,CASUAL DINING,,,"1004 Kingston Road, Toronto M4E 1T2","Jamaican, Caribbean",50.0,Scarborough
Barcode,CASUAL DINING,,,"433 Comstock Road, Scarborough M1L 2H4","Northern Chinese, Chinese, Asian",35.0,Scarborough
Hamish's Kitchen,CASUAL DINING,,,"95 Lebovic Avenue E02, Scarborough, Canada M1L 4V9,",Fish and Chips,35.0,Scarborough
Nugget Pizza and Wings,QUICK BITES,,,"4830 Sheppard Avenue East, Scarborough M1S 5M9","Burger, Pizza",13.0,Scarborough
Pizzaville,QUICK BITES,3.3,4.0,"2228 Kingston Road, Scarborough M1N 1T9","Pizza, Fast Food",25.0,Scarborough
Gourmet Satay,CASUAL DINING,,,"1348 Kennedy Road, Scarborough","Malaysian, Indonesian, Singaporean",40.0,Scarborough
Sunrise,QUICK BITES,3.2,4.0,"5107 Sheppard Avenue East, Scarborough M1S 4N3",Caribbean,25.0,Scarborough
Bakery 18,BAKERY,,,"Bamburgh Gardens Shopping Plaza, 395 Bamburgh Circle, Scarborough",Bakery,5.0,Scarborough
